read_alias	original_read_name	run_accession	spot_id	read_number	split_fastq_record_number	source_fastq_header
SRR28984805.30177/1	9dd74f0b-1ef2-414d-95f5-0cfc6bcc174c	SRR28984805	30177	1	144	@SRR28984805.30177/1 original_name=9dd74f0b-1ef2-414d-95f5-0cfc6bcc174c
SRR28984805.30219/1	a5067226-a3e8-455f-93eb-f722be563d5b	SRR28984805	30219	1	145	@SRR28984805.30219/1 original_name=a5067226-a3e8-455f-93eb-f722be563d5b
SRR28984805.30346/1	c1e32007-d914-42a9-8742-6569de19e173	SRR28984805	30346	1	146	@SRR28984805.30346/1 original_name=c1e32007-d914-42a9-8742-6569de19e173
SRR28984805.30584/1	a9eca0d5-514a-4df9-996e-d0326b99f41d	SRR28984805	30584	1	147	@SRR28984805.30584/1 original_name=a9eca0d5-514a-4df9-996e-d0326b99f41d
SRR28984805.30746/1	0e9efe62-1db7-4480-a9e5-1ed4483326c5	SRR28984805	30746	1	148	@SRR28984805.30746/1 original_name=0e9efe62-1db7-4480-a9e5-1ed4483326c5
SRR28984805.30749/1	b5c94e68-2e7c-4ecb-bf19-84c9984c3824	SRR28984805	30749	1	149	@SRR28984805.30749/1 original_name=b5c94e68-2e7c-4ecb-bf19-84c9984c3824
SRR28984805.30927/1	25db5cbd-ba6c-4a50-adbd-984cf9a22e64	SRR28984805	30927	1	150	@SRR28984805.30927/1 original_name=25db5cbd-ba6c-4a50-adbd-984cf9a22e64
SRR28984805.31063/1	c950407b-93db-4392-acfa-7b25516b6fac	SRR28984805	31063	1	151	@SRR28984805.31063/1 original_name=c950407b-93db-4392-acfa-7b25516b6fac
SRR28984805.31187/1	f400bff4-e5bf-421a-8198-1ec8b7e51086	SRR28984805	31187	1	152	@SRR28984805.31187/1 original_name=f400bff4-e5bf-421a-8198-1ec8b7e51086
SRR28984805.31257/1	13fcd82f-34e9-47f4-be62-ca9bceee773a	SRR28984805	31257	1	153	@SRR28984805.31257/1 original_name=13fcd82f-34e9-47f4-be62-ca9bceee773a
SRR28984805.31275/1	cbdbd7e5-7ad7-4c74-9d79-90bfc6143bbf	SRR28984805	31275	1	154	@SRR28984805.31275/1 original_name=cbdbd7e5-7ad7-4c74-9d79-90bfc6143bbf
SRR28984805.31387/1	ac9e151d-36c5-48f0-a6a9-134bdf319f23	SRR28984805	31387	1	155	@SRR28984805.31387/1 original_name=ac9e151d-36c5-48f0-a6a9-134bdf319f23
SRR28984805.31856/1	86bb42b4-ae5f-43fd-a567-4ec074abfba2	SRR28984805	31856	1	156	@SRR28984805.31856/1 original_name=86bb42b4-ae5f-43fd-a567-4ec074abfba2
SRR28984805.31929/1	69722a4e-c756-4b18-8dee-687530fcae88	SRR28984805	31929	1	157	@SRR28984805.31929/1 original_name=69722a4e-c756-4b18-8dee-687530fcae88
SRR28984805.32002/1	4a80ce90-6ef5-43f8-8fda-ac2bd3c0229d	SRR28984805	32002	1	158	@SRR28984805.32002/1 original_name=4a80ce90-6ef5-43f8-8fda-ac2bd3c0229d
SRR28984805.32035/1	122bc2e9-fe33-46ef-baf7-f056ee1586f4	SRR28984805	32035	1	159	@SRR28984805.32035/1 original_name=122bc2e9-fe33-46ef-baf7-f056ee1586f4
SRR28984805.32590/1	16cc3667-c7dc-4f87-817f-918e7812525e	SRR28984805	32590	1	160	@SRR28984805.32590/1 original_name=16cc3667-c7dc-4f87-817f-918e7812525e
SRR28984805.32623/1	0144503e-a18d-41a8-b830-b411d383f2c4	SRR28984805	32623	1	161	@SRR28984805.32623/1 original_name=0144503e-a18d-41a8-b830-b411d383f2c4
SRR28984805.32714/1	0b1254bf-ecb4-47a6-93c7-af77aa7c39cd	SRR28984805	32714	1	162	@SRR28984805.32714/1 original_name=0b1254bf-ecb4-47a6-93c7-af77aa7c39cd
SRR28984805.32982/1	382be54c-393c-42ef-9f5d-2da723f6c41d	SRR28984805	32982	1	163	@SRR28984805.32982/1 original_name=382be54c-393c-42ef-9f5d-2da723f6c41d
SRR28984805.33397/1	3a213d44-fc3b-4ce3-b7d1-d224e08df48b	SRR28984805	33397	1	164	@SRR28984805.33397/1 original_name=3a213d44-fc3b-4ce3-b7d1-d224e08df48b
SRR28984805.33534/1	3c244e82-675b-4290-8f71-1ce0e5f857f0	SRR28984805	33534	1	165	@SRR28984805.33534/1 original_name=3c244e82-675b-4290-8f71-1ce0e5f857f0
SRR28984805.34086/1	024050a4-9dd3-45a0-b3bf-0808aa604bf9	SRR28984805	34086	1	166	@SRR28984805.34086/1 original_name=024050a4-9dd3-45a0-b3bf-0808aa604bf9
SRR28984805.34107/1	00248b54-d7e2-4d90-af50-a24c2ef477ab	SRR28984805	34107	1	167	@SRR28984805.34107/1 original_name=00248b54-d7e2-4d90-af50-a24c2ef477ab
SRR28984805.34176/1	cc748eb6-a07f-4b80-ae69-d9efbc3b58cb	SRR28984805	34176	1	168	@SRR28984805.34176/1 original_name=cc748eb6-a07f-4b80-ae69-d9efbc3b58cb
SRR28984805.34852/1	cc6c906c-0f98-4789-8ada-7230ba71cfc3	SRR28984805	34852	1	169	@SRR28984805.34852/1 original_name=cc6c906c-0f98-4789-8ada-7230ba71cfc3
SRR28984805.35092/1	50bfddb5-0dd7-46de-8584-eaf49e1b859e	SRR28984805	35092	1	170	@SRR28984805.35092/1 original_name=50bfddb5-0dd7-46de-8584-eaf49e1b859e
SRR28984805.35769/1	40769c0b-0ab7-41d3-a575-dd644d11a32f	SRR28984805	35769	1	171	@SRR28984805.35769/1 original_name=40769c0b-0ab7-41d3-a575-dd644d11a32f
SRR28984805.36132/1	dc52f4f6-0f8d-4d97-8261-bb2e704560b6	SRR28984805	36132	1	172	@SRR28984805.36132/1 original_name=dc52f4f6-0f8d-4d97-8261-bb2e704560b6
SRR28984805.36216/1	abb8f749-6d0d-45de-a3ab-d50f861aecd4	SRR28984805	36216	1	173	@SRR28984805.36216/1 original_name=abb8f749-6d0d-45de-a3ab-d50f861aecd4
SRR28984805.36362/1	9048d736-bef3-4bb5-9547-220d2fda0713	SRR28984805	36362	1	174	@SRR28984805.36362/1 original_name=9048d736-bef3-4bb5-9547-220d2fda0713
SRR28984805.36396/1	c2f3f01c-8691-4003-8808-aa5842573df5	SRR28984805	36396	1	175	@SRR28984805.36396/1 original_name=c2f3f01c-8691-4003-8808-aa5842573df5
SRR28984805.36687/1	1b084761-cc26-421d-9eb7-502f71b52aa1	SRR28984805	36687	1	176	@SRR28984805.36687/1 original_name=1b084761-cc26-421d-9eb7-502f71b52aa1
SRR28984805.36744/1	c7b767e9-4136-48d2-a9e6-bef46659e2f9	SRR28984805	36744	1	177	@SRR28984805.36744/1 original_name=c7b767e9-4136-48d2-a9e6-bef46659e2f9
SRR28984805.36750/1	da4d6af7-c62a-4c8d-a62c-649e92e8fac1	SRR28984805	36750	1	178	@SRR28984805.36750/1 original_name=da4d6af7-c62a-4c8d-a62c-649e92e8fac1
SRR28984805.36799/1	c53bec15-2bff-47ff-ad7b-547bef3bb1d1	SRR28984805	36799	1	179	@SRR28984805.36799/1 original_name=c53bec15-2bff-47ff-ad7b-547bef3bb1d1
SRR28984805.36938/1	d59134c2-fb8d-479f-9886-a5ff8909a1d9	SRR28984805	36938	1	180	@SRR28984805.36938/1 original_name=d59134c2-fb8d-479f-9886-a5ff8909a1d9
SRR28984805.37039/1	300f4f2e-e5b3-4fe4-a891-5c084b390d18	SRR28984805	37039	1	181	@SRR28984805.37039/1 original_name=300f4f2e-e5b3-4fe4-a891-5c084b390d18
SRR28984805.37228/1	393cfd97-ec64-4723-b748-602fefd015ee	SRR28984805	37228	1	182	@SRR28984805.37228/1 original_name=393cfd97-ec64-4723-b748-602fefd015ee
SRR28984805.37358/1	d5303867-2189-458a-8f9e-0031b8f279d7	SRR28984805	37358	1	183	@SRR28984805.37358/1 original_name=d5303867-2189-458a-8f9e-0031b8f279d7
SRR28984805.37385/1	5a417647-6f06-42a4-8b61-a25b0c4cb6b9	SRR28984805	37385	1	184	@SRR28984805.37385/1 original_name=5a417647-6f06-42a4-8b61-a25b0c4cb6b9
SRR28984805.37511/1	76f630b9-33b7-47c5-b995-d7a24b48518d	SRR28984805	37511	1	185	@SRR28984805.37511/1 original_name=76f630b9-33b7-47c5-b995-d7a24b48518d
SRR28984805.37899/1	95428faa-8bfe-4449-9f43-572c241a90a9	SRR28984805	37899	1	186	@SRR28984805.37899/1 original_name=95428faa-8bfe-4449-9f43-572c241a90a9
SRR28984805.37923/1	718367ac-4517-4370-a7f5-abb748ddd0e4	SRR28984805	37923	1	187	@SRR28984805.37923/1 original_name=718367ac-4517-4370-a7f5-abb748ddd0e4
SRR28984805.38365/1	765d9174-b446-4f0b-892d-e1fc15cccff6	SRR28984805	38365	1	188	@SRR28984805.38365/1 original_name=765d9174-b446-4f0b-892d-e1fc15cccff6
SRR28984805.38707/1	1969da62-b0c1-4082-8e4f-9660e8593baa	SRR28984805	38707	1	189	@SRR28984805.38707/1 original_name=1969da62-b0c1-4082-8e4f-9660e8593baa
SRR28984805.38898/1	485ec8cb-45de-402b-8a5a-05dc1153e861	SRR28984805	38898	1	190	@SRR28984805.38898/1 original_name=485ec8cb-45de-402b-8a5a-05dc1153e861
SRR28984805.39024/1	68aca5ba-a2db-4d5e-96c7-8cf4c5bf2151	SRR28984805	39024	1	191	@SRR28984805.39024/1 original_name=68aca5ba-a2db-4d5e-96c7-8cf4c5bf2151
SRR28984805.39254/1	f7f48458-8f52-459f-aa3c-affb46d045e6	SRR28984805	39254	1	192	@SRR28984805.39254/1 original_name=f7f48458-8f52-459f-aa3c-affb46d045e6
SRR28984805.39457/1	d5b8c53d-920f-4e97-8c5d-7bcc815e7ec9	SRR28984805	39457	1	193	@SRR28984805.39457/1 original_name=d5b8c53d-920f-4e97-8c5d-7bcc815e7ec9
SRR28984805.39743/1	4eea488c-31db-4361-a54b-745d5294038f	SRR28984805	39743	1	194	@SRR28984805.39743/1 original_name=4eea488c-31db-4361-a54b-745d5294038f
SRR28984805.39834/1	c1642cfa-91f2-43af-8b6d-329ed6085f37	SRR28984805	39834	1	195	@SRR28984805.39834/1 original_name=c1642cfa-91f2-43af-8b6d-329ed6085f37
SRR28984805.40209/1	eca26f4b-a4c7-4b09-a714-3d2d48171312	SRR28984805	40209	1	196	@SRR28984805.40209/1 original_name=eca26f4b-a4c7-4b09-a714-3d2d48171312
SRR28984805.40236/1	6a71c85a-7949-4ed6-ac53-9b5a72fac0db	SRR28984805	40236	1	197	@SRR28984805.40236/1 original_name=6a71c85a-7949-4ed6-ac53-9b5a72fac0db
SRR28984805.40369/1	00c611d4-453f-4220-8fdc-f4e8425cd5e1	SRR28984805	40369	1	198	@SRR28984805.40369/1 original_name=00c611d4-453f-4220-8fdc-f4e8425cd5e1
SRR28984805.40688/1	570e064a-b8b1-479c-ad5f-bd9daaf46b1b	SRR28984805	40688	1	199	@SRR28984805.40688/1 original_name=570e064a-b8b1-479c-ad5f-bd9daaf46b1b
SRR28984805.40937/1	25a40d02-19ae-4016-93ba-386936b806db	SRR28984805	40937	1	200	@SRR28984805.40937/1 original_name=25a40d02-19ae-4016-93ba-386936b806db
SRR28984805.40938/1	6cd81c4b-1431-471d-b4c8-be45dfa74a42	SRR28984805	40938	1	201	@SRR28984805.40938/1 original_name=6cd81c4b-1431-471d-b4c8-be45dfa74a42
SRR28984805.41361/1	b1374bbc-5549-4d56-9aaa-27afe425b7c1	SRR28984805	41361	1	202	@SRR28984805.41361/1 original_name=b1374bbc-5549-4d56-9aaa-27afe425b7c1
SRR28984805.41402/1	86d969c4-1910-4405-919f-991de5e7ef51	SRR28984805	41402	1	203	@SRR28984805.41402/1 original_name=86d969c4-1910-4405-919f-991de5e7ef51
SRR28984805.41568/1	c07a9f87-41d7-45fa-a664-c9b546cc03fe	SRR28984805	41568	1	204	@SRR28984805.41568/1 original_name=c07a9f87-41d7-45fa-a664-c9b546cc03fe
SRR28984805.41638/1	26617598-2348-4959-b19e-e19bb055ce65	SRR28984805	41638	1	205	@SRR28984805.41638/1 original_name=26617598-2348-4959-b19e-e19bb055ce65
SRR28984805.41797/1	a8b9438e-d39b-443d-912f-aa2961526e78	SRR28984805	41797	1	206	@SRR28984805.41797/1 original_name=a8b9438e-d39b-443d-912f-aa2961526e78
SRR28984805.42117/1	a097ec49-613a-4963-87cc-642dd394ad7a	SRR28984805	42117	1	207	@SRR28984805.42117/1 original_name=a097ec49-613a-4963-87cc-642dd394ad7a
SRR28984805.42493/1	56345d8f-6957-4e58-bfb4-12370505a0dc	SRR28984805	42493	1	208	@SRR28984805.42493/1 original_name=56345d8f-6957-4e58-bfb4-12370505a0dc
SRR28984805.42723/1	1ce4cfa9-489d-427d-b5e8-686007cad7ec	SRR28984805	42723	1	209	@SRR28984805.42723/1 original_name=1ce4cfa9-489d-427d-b5e8-686007cad7ec
SRR28984805.42980/1	d0a9f57d-277b-4c06-98e9-45f0f1fceb99	SRR28984805	42980	1	210	@SRR28984805.42980/1 original_name=d0a9f57d-277b-4c06-98e9-45f0f1fceb99
SRR28984805.43027/1	f8b87d20-fac9-481b-8a71-a9ecc270d086	SRR28984805	43027	1	211	@SRR28984805.43027/1 original_name=f8b87d20-fac9-481b-8a71-a9ecc270d086
SRR28984805.43030/1	9dc2942a-b634-4aa2-82d5-d75604513b43	SRR28984805	43030	1	212	@SRR28984805.43030/1 original_name=9dc2942a-b634-4aa2-82d5-d75604513b43
SRR28984805.43039/1	0d2df16b-d7e3-48ed-8ba3-0ac1325b847b	SRR28984805	43039	1	213	@SRR28984805.43039/1 original_name=0d2df16b-d7e3-48ed-8ba3-0ac1325b847b
SRR28984805.43136/1	17644bfd-7397-40e7-97e1-8a71b7d749bd	SRR28984805	43136	1	214	@SRR28984805.43136/1 original_name=17644bfd-7397-40e7-97e1-8a71b7d749bd
SRR28984805.43795/1	85b535df-697e-460b-bb0b-fedbe155098b	SRR28984805	43795	1	215	@SRR28984805.43795/1 original_name=85b535df-697e-460b-bb0b-fedbe155098b
SRR28984805.43906/1	dd06c7bb-d566-47d7-b303-b66c9e5a93b3	SRR28984805	43906	1	216	@SRR28984805.43906/1 original_name=dd06c7bb-d566-47d7-b303-b66c9e5a93b3
SRR28984805.44025/1	5c4b85ac-dba6-4932-95dc-cf7c09a3e911	SRR28984805	44025	1	217	@SRR28984805.44025/1 original_name=5c4b85ac-dba6-4932-95dc-cf7c09a3e911
SRR28984805.44039/1	718bca3c-1bc9-4c50-85f1-4c450bd768d4	SRR28984805	44039	1	218	@SRR28984805.44039/1 original_name=718bca3c-1bc9-4c50-85f1-4c450bd768d4
SRR28984805.44181/1	93d93590-5cad-415a-8b17-6997ef99d849	SRR28984805	44181	1	219	@SRR28984805.44181/1 original_name=93d93590-5cad-415a-8b17-6997ef99d849
SRR28984805.44950/1	8e139bd9-52e8-4c4e-a9c6-dd42d8981bd7	SRR28984805	44950	1	220	@SRR28984805.44950/1 original_name=8e139bd9-52e8-4c4e-a9c6-dd42d8981bd7
SRR28984805.46289/1	d3a2a7c1-e23b-4a13-b85b-06533fbddae9	SRR28984805	46289	1	221	@SRR28984805.46289/1 original_name=d3a2a7c1-e23b-4a13-b85b-06533fbddae9
SRR28984805.46382/1	01470e20-4983-4ac9-b01c-13351f4f5085	SRR28984805	46382	1	222	@SRR28984805.46382/1 original_name=01470e20-4983-4ac9-b01c-13351f4f5085
SRR28984805.46446/1	6959ae9b-cb1b-4bea-9e79-422f3c909199	SRR28984805	46446	1	223	@SRR28984805.46446/1 original_name=6959ae9b-cb1b-4bea-9e79-422f3c909199
SRR28984805.46718/1	09e9fa98-f3d9-4d6f-b049-1ecf5f6767be	SRR28984805	46718	1	224	@SRR28984805.46718/1 original_name=09e9fa98-f3d9-4d6f-b049-1ecf5f6767be
SRR28984805.47074/1	24e3ac76-c563-40e9-8f25-ff9350da0beb	SRR28984805	47074	1	225	@SRR28984805.47074/1 original_name=24e3ac76-c563-40e9-8f25-ff9350da0beb
SRR28984805.47388/1	3ee82dfc-475b-49d2-a39a-9b32cf12922d	SRR28984805	47388	1	226	@SRR28984805.47388/1 original_name=3ee82dfc-475b-49d2-a39a-9b32cf12922d
SRR28984805.47394/1	6347411f-01d2-473d-a8a4-3326366a9744	SRR28984805	47394	1	227	@SRR28984805.47394/1 original_name=6347411f-01d2-473d-a8a4-3326366a9744
SRR28984805.47477/1	05c51291-3651-4e41-9ae0-96e80f9b0c8e	SRR28984805	47477	1	228	@SRR28984805.47477/1 original_name=05c51291-3651-4e41-9ae0-96e80f9b0c8e
SRR28984805.48130/1	1cd2c61a-7fa0-4d89-b0b4-7d7f3f75ce85	SRR28984805	48130	1	229	@SRR28984805.48130/1 original_name=1cd2c61a-7fa0-4d89-b0b4-7d7f3f75ce85
SRR28984805.48303/1	8b9fa708-f961-4aac-892f-b25aa83d7f40	SRR28984805	48303	1	230	@SRR28984805.48303/1 original_name=8b9fa708-f961-4aac-892f-b25aa83d7f40
SRR28984805.48608/1	edf9fcca-73d4-41dd-ad51-4dc973623d0d	SRR28984805	48608	1	231	@SRR28984805.48608/1 original_name=edf9fcca-73d4-41dd-ad51-4dc973623d0d
SRR28984805.48717/1	c9047218-985b-40a4-ac63-d1e8e00bcf63	SRR28984805	48717	1	232	@SRR28984805.48717/1 original_name=c9047218-985b-40a4-ac63-d1e8e00bcf63
SRR28984805.48970/1	aa9f5364-2b9c-4d5e-860c-f580a0002b5f	SRR28984805	48970	1	233	@SRR28984805.48970/1 original_name=aa9f5364-2b9c-4d5e-860c-f580a0002b5f
SRR28984805.49284/1	378b6b3e-a313-4404-8ff2-1a75c38d47da	SRR28984805	49284	1	234	@SRR28984805.49284/1 original_name=378b6b3e-a313-4404-8ff2-1a75c38d47da
SRR28984805.49353/1	0f2587d7-c072-45a1-8b49-622db0df385f	SRR28984805	49353	1	235	@SRR28984805.49353/1 original_name=0f2587d7-c072-45a1-8b49-622db0df385f
SRR28984805.50184/1	4af82b1e-59a2-4f93-9825-7ec2de02adbf	SRR28984805	50184	1	236	@SRR28984805.50184/1 original_name=4af82b1e-59a2-4f93-9825-7ec2de02adbf
SRR28984805.51120/1	562c2624-3ab0-4c0e-8d12-d55e908384d0	SRR28984805	51120	1	237	@SRR28984805.51120/1 original_name=562c2624-3ab0-4c0e-8d12-d55e908384d0
SRR28984805.51136/1	53f67d3f-cfd3-41cb-9a3f-a3bc4565c2a3	SRR28984805	51136	1	238	@SRR28984805.51136/1 original_name=53f67d3f-cfd3-41cb-9a3f-a3bc4565c2a3
SRR28984805.51142/1	87775fab-4553-4bd5-90c9-11acbca0ff0d	SRR28984805	51142	1	239	@SRR28984805.51142/1 original_name=87775fab-4553-4bd5-90c9-11acbca0ff0d
SRR28984805.51171/1	78726c7c-f6db-43a6-913c-4322c1d906b1	SRR28984805	51171	1	240	@SRR28984805.51171/1 original_name=78726c7c-f6db-43a6-913c-4322c1d906b1
SRR28984805.51367/1	324c1c52-f80d-4a3a-9673-68537533aaa4	SRR28984805	51367	1	241	@SRR28984805.51367/1 original_name=324c1c52-f80d-4a3a-9673-68537533aaa4
SRR28984805.51461/1	f2e219f0-4073-4335-9431-b9a871088b46	SRR28984805	51461	1	242	@SRR28984805.51461/1 original_name=f2e219f0-4073-4335-9431-b9a871088b46
SRR28984805.51638/1	0f977c86-07d1-4571-a4f8-3ccb902abdaf	SRR28984805	51638	1	243	@SRR28984805.51638/1 original_name=0f977c86-07d1-4571-a4f8-3ccb902abdaf
SRR28984805.51794/1	cf8462ba-5e5f-4467-84fc-41658c120026	SRR28984805	51794	1	244	@SRR28984805.51794/1 original_name=cf8462ba-5e5f-4467-84fc-41658c120026
SRR28984805.52016/1	d1e11b9d-7732-4438-99b5-f5dc74734218	SRR28984805	52016	1	245	@SRR28984805.52016/1 original_name=d1e11b9d-7732-4438-99b5-f5dc74734218
SRR28984805.52351/1	89e560a4-fae9-4c21-b452-0f31967b245f	SRR28984805	52351	1	246	@SRR28984805.52351/1 original_name=89e560a4-fae9-4c21-b452-0f31967b245f
SRR28984805.52503/1	75891978-bc4d-4358-8937-42924889394c	SRR28984805	52503	1	247	@SRR28984805.52503/1 original_name=75891978-bc4d-4358-8937-42924889394c
SRR28984805.52585/1	8f928adf-9fed-4b4a-a8e0-3da7402391fc	SRR28984805	52585	1	248	@SRR28984805.52585/1 original_name=8f928adf-9fed-4b4a-a8e0-3da7402391fc
SRR28984805.53294/1	1ea14cab-f25e-4b7b-8b1d-4e7b7fa71356	SRR28984805	53294	1	249	@SRR28984805.53294/1 original_name=1ea14cab-f25e-4b7b-8b1d-4e7b7fa71356
SRR28984805.53410/1	0de53045-4c41-45ce-a8c0-2155d90f0715	SRR28984805	53410	1	250	@SRR28984805.53410/1 original_name=0de53045-4c41-45ce-a8c0-2155d90f0715
SRR28984805.53505/1	32d043f1-6f51-4d10-8039-cd726381e917	SRR28984805	53505	1	251	@SRR28984805.53505/1 original_name=32d043f1-6f51-4d10-8039-cd726381e917
SRR28984805.53977/1	89310eee-b723-4684-832c-550f2ed5adf0	SRR28984805	53977	1	252	@SRR28984805.53977/1 original_name=89310eee-b723-4684-832c-550f2ed5adf0
SRR28984805.54232/1	baf7766c-2165-48e1-995a-4adf3693dc51	SRR28984805	54232	1	253	@SRR28984805.54232/1 original_name=baf7766c-2165-48e1-995a-4adf3693dc51
SRR28984805.54267/1	312a7b32-6d93-4dac-aaac-148adb262132	SRR28984805	54267	1	254	@SRR28984805.54267/1 original_name=312a7b32-6d93-4dac-aaac-148adb262132
SRR28984805.54383/1	36dad62a-8cbf-4533-80eb-fa4540db3126	SRR28984805	54383	1	255	@SRR28984805.54383/1 original_name=36dad62a-8cbf-4533-80eb-fa4540db3126
SRR28984805.54460/1	c44ff620-7fc1-4a5f-8c01-f8327c1c92ce	SRR28984805	54460	1	256	@SRR28984805.54460/1 original_name=c44ff620-7fc1-4a5f-8c01-f8327c1c92ce
SRR28984805.54989/1	d1dc4144-a75f-414b-a6e9-d10a98147f64	SRR28984805	54989	1	257	@SRR28984805.54989/1 original_name=d1dc4144-a75f-414b-a6e9-d10a98147f64
SRR28984805.55255/1	32879bcd-215e-4d63-a853-e55b4266370a	SRR28984805	55255	1	258	@SRR28984805.55255/1 original_name=32879bcd-215e-4d63-a853-e55b4266370a
SRR28984805.55261/1	cc12841d-f0a2-4cbf-94c2-0b54b5b85e63	SRR28984805	55261	1	259	@SRR28984805.55261/1 original_name=cc12841d-f0a2-4cbf-94c2-0b54b5b85e63
SRR28984805.55386/1	687d907a-ed4a-42b6-9de1-e132083990d7	SRR28984805	55386	1	260	@SRR28984805.55386/1 original_name=687d907a-ed4a-42b6-9de1-e132083990d7
SRR28984805.55390/1	6cac608f-9f22-48de-97b6-e864c79d70fc	SRR28984805	55390	1	261	@SRR28984805.55390/1 original_name=6cac608f-9f22-48de-97b6-e864c79d70fc
SRR28984805.55618/1	53d63a0c-9a7f-45ad-8ea1-e7e8d5a18fdf	SRR28984805	55618	1	262	@SRR28984805.55618/1 original_name=53d63a0c-9a7f-45ad-8ea1-e7e8d5a18fdf
SRR28984805.55736/1	a27cdead-ee38-4870-b8c9-e9278363a57e	SRR28984805	55736	1	263	@SRR28984805.55736/1 original_name=a27cdead-ee38-4870-b8c9-e9278363a57e
SRR28984805.55782/1	08fbe054-f4fa-4bc9-b109-188dac1bf4dd	SRR28984805	55782	1	264	@SRR28984805.55782/1 original_name=08fbe054-f4fa-4bc9-b109-188dac1bf4dd
SRR28984805.55806/1	05a0acdf-1c3b-40b6-8a15-3ba3c262e0ca	SRR28984805	55806	1	265	@SRR28984805.55806/1 original_name=05a0acdf-1c3b-40b6-8a15-3ba3c262e0ca
SRR28984805.56147/1	a66af5b6-7b29-4b39-b5a2-22d9258264d0	SRR28984805	56147	1	266	@SRR28984805.56147/1 original_name=a66af5b6-7b29-4b39-b5a2-22d9258264d0
SRR28984805.57065/1	6a1afad8-8496-48ff-a3cd-976e78b3d009	SRR28984805	57065	1	267	@SRR28984805.57065/1 original_name=6a1afad8-8496-48ff-a3cd-976e78b3d009
SRR28984805.57442/1	b87ceafd-7881-43d3-9eb7-8b7de8162dc5	SRR28984805	57442	1	268	@SRR28984805.57442/1 original_name=b87ceafd-7881-43d3-9eb7-8b7de8162dc5
SRR28984805.57597/1	af3e45a0-8b8b-48ea-9d18-22bbe2c904ad	SRR28984805	57597	1	269	@SRR28984805.57597/1 original_name=af3e45a0-8b8b-48ea-9d18-22bbe2c904ad
SRR28984805.57708/1	dfb0d571-9c28-450d-a1a6-fb6da3550e3f	SRR28984805	57708	1	270	@SRR28984805.57708/1 original_name=dfb0d571-9c28-450d-a1a6-fb6da3550e3f
SRR28984805.57750/1	e24a74c0-de6c-4154-8048-e719f1fc333f	SRR28984805	57750	1	271	@SRR28984805.57750/1 original_name=e24a74c0-de6c-4154-8048-e719f1fc333f
SRR28984805.57880/1	5db417c8-65c0-41e9-b827-1d2cf3bc49fd	SRR28984805	57880	1	272	@SRR28984805.57880/1 original_name=5db417c8-65c0-41e9-b827-1d2cf3bc49fd
SRR28984805.58191/1	571f98e3-64d5-45be-b326-09fc3ebcedb6	SRR28984805	58191	1	273	@SRR28984805.58191/1 original_name=571f98e3-64d5-45be-b326-09fc3ebcedb6
SRR28984805.58274/1	c693d03d-0276-4452-a4d9-e29df1c73bc2	SRR28984805	58274	1	274	@SRR28984805.58274/1 original_name=c693d03d-0276-4452-a4d9-e29df1c73bc2
SRR28984805.59321/1	130b96ac-e9b5-4477-a4b5-4c22b83f3932	SRR28984805	59321	1	275	@SRR28984805.59321/1 original_name=130b96ac-e9b5-4477-a4b5-4c22b83f3932
SRR28984805.59454/1	418c715e-91df-44c5-8dd7-c839e5b8329a	SRR28984805	59454	1	276	@SRR28984805.59454/1 original_name=418c715e-91df-44c5-8dd7-c839e5b8329a
SRR28984805.59479/1	af3281a9-8dde-444c-bedb-21cb085a06e2	SRR28984805	59479	1	277	@SRR28984805.59479/1 original_name=af3281a9-8dde-444c-bedb-21cb085a06e2
SRR28984805.59700/1	2018979a-f6ba-443d-b565-348521588949	SRR28984805	59700	1	278	@SRR28984805.59700/1 original_name=2018979a-f6ba-443d-b565-348521588949
SRR28984805.59958/1	be470d35-73d8-4689-bb65-9667cfe18700	SRR28984805	59958	1	279	@SRR28984805.59958/1 original_name=be470d35-73d8-4689-bb65-9667cfe18700
SRR28984805.60156/1	d5db55fd-e1ef-4299-911d-b609a1701ad5	SRR28984805	60156	1	280	@SRR28984805.60156/1 original_name=d5db55fd-e1ef-4299-911d-b609a1701ad5
SRR28984805.60624/1	a92a0479-5415-4b0e-8231-2ee9575cc4f3	SRR28984805	60624	1	281	@SRR28984805.60624/1 original_name=a92a0479-5415-4b0e-8231-2ee9575cc4f3
SRR28984805.60694/1	814afa38-ae4e-488f-ac3e-32b668bbe09e	SRR28984805	60694	1	282	@SRR28984805.60694/1 original_name=814afa38-ae4e-488f-ac3e-32b668bbe09e
SRR28984805.61514/1	70404485-61bb-47fd-ab52-3210710e5960	SRR28984805	61514	1	283	@SRR28984805.61514/1 original_name=70404485-61bb-47fd-ab52-3210710e5960
SRR28984805.61524/1	ebd12015-5700-4e9f-8c9e-f68886bbf6f9	SRR28984805	61524	1	284	@SRR28984805.61524/1 original_name=ebd12015-5700-4e9f-8c9e-f68886bbf6f9
SRR28984805.61587/1	8571c8f1-ce7f-4b63-889e-41b62c585b44	SRR28984805	61587	1	285	@SRR28984805.61587/1 original_name=8571c8f1-ce7f-4b63-889e-41b62c585b44
SRR28984805.61666/1	f0fa3a5d-7c07-4a4d-9c03-481a41a28d5a	SRR28984805	61666	1	286	@SRR28984805.61666/1 original_name=f0fa3a5d-7c07-4a4d-9c03-481a41a28d5a
