pair_id	hic_contact_enrichment	hic_feature	hic_n_replicates	hic_n_bin_pairs	hic_partial_enrichment	hic_status	hic_qc_reasons	hic_assembly	hic_resolution
Spi1:Def6			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spi1:Gm10076			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spi1:Gm10443			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spi1:Gm49339			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spi1:Idnk			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spi1:Ifi47			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spi1:Ifit3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spi1:Imp3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spi1:Lgmn	2.2944365106575604	1.48255739747342	3	1	2.2944365106575604	observed_all_replicates		GRCm39	500000
Spi1:Lilrb4a			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spi1:Nagk			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spi1:Polb			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spi1:Rpl19			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spi1:Scimp			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spi1:Skap2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spi1:Sqstm1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spi1:Tecr			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spin1:Cd74			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spin1:Nxnl2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spn:Adgre1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spns1:Ftl1-ps1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spns1:Pcbp2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spop:Alg9			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spop:Rps26			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spout1:Ly6e-ps1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Actr10			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Adgre1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Adprs			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Akap8l			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Anxa4			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Apoe			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Atg5			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Atp6v0c-ps2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Atp6v0d1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:B2m			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Cd63			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Cd74			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Cdc42			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Cdc42se1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Ckb			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Clec4d			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Crlf2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Ctsb			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Ctsd			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Ctsh			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Eef1akmt2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Eif4ebp1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Elof1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Emp3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Esd			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Fmnl1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Gas6			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Gm10123			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Gm10221			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Gm10925			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Gm11808			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Gm12191			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Gm13370			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Gm14303			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Gm20659			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Gm3788			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Gm4149			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Gm45713			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Gm7336			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Gm9794			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Gpnmb			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Gpsm3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:H13			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:H1f2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:H2bc4			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Ifi27l2a			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Ift22			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Ikbkb			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Lgals3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Lyz2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Man2b1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Man2b2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Mea1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Mrpl36			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Pomp			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Prdx1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Ptms			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Rer1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Retnla			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Rnf115			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Rpl11			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Rpl32			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Rpl34-ps1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Rpl36-ps12			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Rpl38-ps2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Rpl39-ps			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Rpl9-ps6			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Rplp1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Rplp2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Rps12-ps3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Rps16-ps2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Rps18			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Rps19			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Rps24			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Rps26			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Rps6-ps4			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Rps7-ps3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Rrp1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Rtn4			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Saa3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Stab1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Stmn1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Stx7			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Syngr2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Tep1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Tmem243			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Tnip3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Tpt1-ps3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Trappc4			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Trpm7			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Ttll3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Txnrd2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Ulk4			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Uqcrq			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Vapa			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Vim			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spp1:Yme1l1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sppl2a:Acod1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sppl2a:Gpnmb			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sppl2a:Psma3	1.3043198293203349	0.8514550898556055	3	1	1.3043198293203349	observed_all_replicates		GRCm39	500000
Sppl2a:Psme1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sppl2a:Ube2k			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spred1:Capg			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spred1:Gm4149			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spring1:Gm25076			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sprtn:Ccl5			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sprtn:Gabarapl2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sprtn:Rps26-ps1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spry2:Crip1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spryd3:Atpif1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spryd3:Ubc			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spsb2:Rps13-ps2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spsb2:Tnfaip2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spsb3:Klhdc3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spsb3:Rpl23a-ps3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sptan1:Lgals1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sptan1:Lyn			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sptbn1:Gm11478			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sptlc1:Ctsh			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sptlc1:Psap			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sptlc1:Rpl38-ps2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sptlc2:Azi2	1.0301277599298653	0.6136521175728749	3	1	1.0301277599298653	observed_all_replicates		GRCm39	500000
Sptlc2:Nampt			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sptlc2:Ylpm1	1.9155987633896536	1.272380839538621	3	1	1.9155987633896536	observed_all_replicates		GRCm39	500000
Sptssa:Eif3g			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sptssa:Gm10443			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sptssa:Gm28438			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sptssa:Psmd11			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sptssa:Rps15			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sptssa:Rps27rt			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Spx:Ctsd			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqor:Atp5e			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqor:Gm3788			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqor:Pdgfb			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqor:Rps19			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqstm1:Anxa3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqstm1:B2m			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqstm1:Blcap			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqstm1:Capzb			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqstm1:Ccl5			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqstm1:Ctsh			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqstm1:Ctss			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqstm1:Cxcl10			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqstm1:Cxcl16			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqstm1:Eef1a1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqstm1:Fam219a			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqstm1:Gm13394			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqstm1:Gm14586			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqstm1:Gm15500			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqstm1:Gm2225			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqstm1:Gm28661			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqstm1:Gm5884			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqstm1:Itpk1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqstm1:Lst1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqstm1:Lyz2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqstm1:Med20			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqstm1:Oaz1-ps			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqstm1:Pfn1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqstm1:Saa3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqstm1:Slc16a3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqstm1:Slfn2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqstm1:Spp1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqstm1:Srsf2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqstm1:Stam			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sqstm1:Wwp2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srcap:Capg			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srd5a1:Ndufs6	2.313314741984493	1.492270964419101	3	1	2.313314741984493	observed_all_replicates		GRCm39	500000
Srd5a3:Amz2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srd5a3:Ccl5			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srd5a3:Nit1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srek1:Tcp1	0.9624566197027628	0.5483938312137189	3	1	0.9624566197027628	observed_all_replicates		GRCm39	500000
Srgap2:Rassf5			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srgn:Gm32591			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srgn:Tmem43			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sri:Adam22			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Sri:Tex261			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srp14:Chd1l			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srp14:Igf1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srp14:Ly6e			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srp14:Rhog			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srp14:Sgk1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srp14:Sptlc2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srp19:Fth1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srp19:Prdx1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srp54c:Gm49376			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srp68:Ccl9			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srp72:Psmb6			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srp72:Rgs10			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srp72:Rps7-ps3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srp9:Cd74			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srpk1:Esd	1.3867630995298195	0.915913290670673	3	1	1.3867630995298195	observed_all_replicates		GRCm39	500000
Srpk1:Gm14127			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srpk1:Pkm			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srpk2:C1galt1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srpk2:Gm43566			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srpk2:Rheb			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srpk2:Xdh			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srpr:Isg15			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srpr:Rbx1-ps			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srrd:Lgals3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srrd:Trnt1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srrm1:Saa3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srrm1:Tpt1-ps3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srrm2:Prpf6			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srrt:Rasa4			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srsf10:Rps21			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srsf2:Blvrb			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srsf2:Gm14303			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srsf2:Gpnmb			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srsf2:Lilrb4a			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srsf2:Tpi1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srsf3:BC004004			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srsf3:Hpse			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srsf3:Pgap2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srsf4:Oxct1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srsf4:Rbbp4			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srsf5:Fth1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srsf5:Gm12481			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srsf5:Lamp1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srsf5:Lrrc27			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srsf5:Nipbl			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srsf5:Rps23-ps1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srsf9:Gm15772			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srxn1:Anxa1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srxn1:B2m			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srxn1:Cox5b-ps			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srxn1:Grcc10			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srxn1:Psma4			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srxn1:Rplp1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srxn1:Skap2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srxn1:Slamf7			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Srxn1:Tomm22			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Ss18l2:Elob			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Ss18l2:Ndufs8			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Ssb:Atp5g3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Ssbp4:Gm14303			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Ssbp4:Psmd12			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Ssh1:Acadm	0.9521131968057154	0.5381539203480434	3	1	0.9521131968057154	observed_all_replicates		GRCm39	500000
Ssh1:Atp2a2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Ssh1:Ifi204	2.4207979074995656	1.5463625403189187	3	1	2.4207979074995656	observed_all_replicates		GRCm39	500000
Ssh3:Babam1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Ssna1:Lgals3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Ssr2:Cxcl9			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Ssr2:Cyfip1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Ssr2:Elob			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Ssr2:Gm5559			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Ssr2:Laptm5			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Ssr2:Rplp1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Ssr2:Rps3a2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Ssr3:A730090N16Rik			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Ssr3:Cox4i1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Ssr3:Kcnab1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Ssr3:Nudt16l1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Ssr4:Abcd1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Ssr4:Ctsd			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Ssr4:Edem1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Ssr4:Gm44170			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Ssr4:Gm45713			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Ssr4:Gpnmb			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Ssr4:Lgals3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Ssr4:Mdh1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Ssr4:Rps24-ps3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Ssr4:Rps6-ps4			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Ssr4:Saa3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Ssrp1:Calm1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Ssrp1:Mgl2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Ssu72:Laptm4a			0	0		unavailable	no_probe_coordinates	GRCm39	500000
St18:Ms4a6d			0	0		unavailable	no_probe_coordinates	GRCm39	500000
St18:Nrf1	1.2946937154342806	0.843737653002424	3	1	1.2946937154342806	observed_all_replicates		GRCm39	500000
St3gal1:Gm9843			0	0		unavailable	no_probe_coordinates	GRCm39	500000
St3gal1:Gmfg-ps			0	0		unavailable	no_probe_coordinates	GRCm39	500000
St3gal1:Rab5c	4.405458233212499	2.294387909106098	3	1	4.405458233212499	observed_all_replicates		GRCm39	500000
St3gal1:Saa3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
St3gal3:Npy			0	0		unavailable	no_probe_coordinates	GRCm39	500000
St3gal4:Kirrel3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
St3gal4:Slc25a5			0	0		unavailable	no_probe_coordinates	GRCm39	500000
St3gal5:Anxa4			0	0		unavailable	no_probe_coordinates	GRCm39	500000
St3gal5:Capg			0	0		unavailable	no_probe_coordinates	GRCm39	500000
St3gal5:Cdc34			0	0		unavailable	no_probe_coordinates	GRCm39	500000
St3gal5:Cystm1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
St3gal5:Gm38832			0	0		unavailable	no_probe_coordinates	GRCm39	500000
St3gal5:Gm9794			0	0		unavailable	no_probe_coordinates	GRCm39	500000
St3gal5:Ndufv2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
St3gal5:Rtn3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
St3gal5:Ssu72			0	0		unavailable	no_probe_coordinates	GRCm39	500000
St6gal1:Reep5			0	0		unavailable	no_probe_coordinates	GRCm39	500000
St6gal1:Rplp1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
St6galnac4:St6galnac6			0	0		unavailable	no_probe_coordinates	GRCm39	500000
St6galnac6:Rps24-ps3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
St7:Bud31			0	0		unavailable	no_probe_coordinates	GRCm39	500000
St7l:Gyg			0	0		unavailable	no_probe_coordinates	GRCm39	500000
St8sia4:B2m			0	0		unavailable	no_probe_coordinates	GRCm39	500000
St8sia4:Fam174a	10.916533914287214	3.5130528065623188	3	1	10.916533914287214	observed_all_replicates		GRCm39	500000
St8sia4:Pias1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Stab1:Ctsd			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Stab1:Fam13b			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Stab1:Fth1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Stab1:Fxyd2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Stab1:Nisch			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Stab1:Ptpn18			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Stab1:Rasa4			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Stab1:Rpl23			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Stag1:Nck1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Stag2:Cyb5r3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Stam2:Pik3ap1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Stambp:Msl3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Stambpl1:Sgms1	1.573795820105685	1.0522738575929322	3	1	1.573795820105685	observed_all_replicates		GRCm39	500000
Stap1:Atp8a1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Stap1:Gm5559			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Stard3:Gm10925			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Stard3:Gm28437			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Stard3:Rpl18			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Stard3nl:Fxyd5			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Stard3nl:Gm10736			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Stard3nl:Hexa			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Stard3nl:Prkar1a			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Stard3nl:Rps18			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Stard3nl:Saa3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
