timestamp,name,utilization_gpu_percent,memory_used_mib,power_draw_w
2026/09/19 22:46:51.191, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:46:52.220, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:46:53.250, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:46:54.282, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:46:55.313, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:46:56.587, NVIDIA A100-SXM4-80GB, 0, 1, 61.28
2026/09/19 22:46:57.613, NVIDIA A100-SXM4-80GB, 0, 1, 75.50
2026/09/19 22:46:58.636, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:46:59.665, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:47:00.695, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:47:01.726, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:47:02.755, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:47:03.785, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:47:04.814, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:47:05.841, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:47:06.871, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:47:07.896, NVIDIA A100-SXM4-80GB, 0, 1, 75.17
2026/09/19 22:47:08.919, NVIDIA A100-SXM4-80GB, 0, 1, 75.50
2026/09/19 22:47:09.941, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:47:10.971, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:47:12.000, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:47:13.030, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:47:14.062, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:47:15.092, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:47:16.122, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:47:17.151, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:47:18.180, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:47:19.206, NVIDIA A100-SXM4-80GB, 0, 1, 75.50
2026/09/19 22:47:20.229, NVIDIA A100-SXM4-80GB, 0, 1, 75.17
2026/09/19 22:47:21.252, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:47:22.281, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:47:23.313, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:47:24.344, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:47:25.373, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:47:26.404, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:47:27.433, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:47:28.462, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:47:29.703, NVIDIA A100-SXM4-80GB, 0, 1, 61.28
2026/09/19 22:47:30.727, NVIDIA A100-SXM4-80GB, 0, 1, 75.17
2026/09/19 22:47:31.749, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:47:32.778, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:47:33.807, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:47:34.837, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:47:35.864, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
